iter	RMSE
420	0.03174745478
421	0.03172778402
422	0.03168314839
423	0.0316284302
424	0.03161150441
425	0.03156823581
426	0.03156465943
427	0.03155504481
428	0.03152664583
429	0.03150311654
430	0.03149273273
431	0.03145912974
432	0.03144459155
433	0.03140279491
434	0.03138733209
435	0.03136595255
436	0.03133692399
437	0.03132199285
438	0.03128035169
439	0.03124602348
440	0.03118641988
441	0.03114427633
442	0.03112785204
443	0.03112486976
444	0.03108063964
445	0.03103336155
446	0.03101063038
447	0.03095246416
448	0.03092162142
449	0.03091861342
450	0.03088334844
451	0.0308117484
452	0.03076770658
453	0.03074704077
454	0.03073729536
455	0.03073468634
456	0.03067367628
457	0.03067102561
458	0.0306235151
459	0.03060969962
460	0.03057156507
461	0.03054492501
462	0.03052773802
463	0.03049348154
464	0.03046228679
465	0.03044521399
466	0.03040689744
467	0.03038602009
468	0.03032654469
469	0.03031038054
470	0.03030524987
471	0.03025314157
472	0.03023179387
473	0.0301999049
474	0.03014385098
475	0.03013276132
476	0.03008184806
477	0.0478	0.02952478	0479	0.0294845479	0.0299745246
480	0.02992801784
481	0.482	0.029349482	0.02984164576
483	0.02981108272
484	0.485	0.029272485	0.0297873948
486	0.0487	0.02919487	0.02971170548
488	0.02969356568
489	0.029643711
490	0.02958980611
491	0.02954586562
492	0.02953935034
493	0.02953593909
494	0.02949611793
495	0.02946726346
496	0.02943624334
497	0.02939242707
498	0.02935547377
499	0.02933670442
500	0.02931369279
501	0.02502	0.0286502	0.0292708414
503	0.02924060541
504	0.02922736856
505	0.02917663602
506	0.02911414617
507	0.02907444759
508	0.0290311867
509	0.02898094019
510	0.02895835002
511	0.0289182933
512	0.02891610637
513	0.02888688062
514	0.02887792803
515	0.02882650113
516	0.02880112212
517	0.02878829326
518	0.02874017645
519	0.028697613
520	0.02869574922
521	0.02865809311
522	0.02523	0.0280523	0.02860838466
524	0.02859198495
525	0.02855679768
526	0.02851549565
527	0.02848620166
528	0.02847440394
529	0.02846132434
530	0.02531	0.0277531	0.02532	0.0276532	0.02533	0.0276543788
534	0.02762259677
535	0.02761941354
536	0.02760823849
537	0.02756397072
538	0.02754205145
539	0.02751582887
540	0.02746898928
541	0.02743249284
542	0.027385262
543	0.02735565923
544	0.02729589453
545	0.02726072983
546	0.02720693364
547	0.02716526939
548	0.02716189896
549	0.02713348255
550	0.02710211064
551	0.027075753
552	0.02703995798
553	0.0269894781
554	0.02694647474
555	0.02691514695
556	0.02688231681
557	0.02683903313
558	0.02681390964
559	0.02677678458
560	0.02673616248
561	0.02668994619
562	0.02664978725
563	0.02662290871
564	0.02659053075
565	0.02655411814
566	0.02651961302
567	0.02650449488
568	0.02647604588
569	0.02643876416
570	0.02640161775
571	0.02639281684
572	0.02635529797
573	0.02632292423
574	0.02628803387
575	0.02626758096
576	0.02624290026
577	0.0262073247
578	0.0261643666
579	0.02612329955
580	0.02609095029
581	0.02607073935
582	0.02604796557
583	0.02601273272
584	0.02600988943
585	0.02598110626
586	0.02594826441
587	0.02592588154
588	0.02591112935
589	0.02590822106
590	0.0258860938
591	0.02585198997
592	0.02581418876
593	0.02580719362
594	0.02578862199
595	0.02575198351
596	0.02572777077
597	597	0.02667326598	598	0.02664000881
599	0.02660033003
600	0.02657009625
601	0.02655423556
602	0.02653452477
603	0.0265006692
604	0.02646925707
605	0.02644270571
606	0.02639508507
607	0.02633955848
608	0.02630365377
609	0.02629435482
610	0.02624657878
611	0.02621090396
612	0.02618952374
613	0.02615830685
614	0.02611322854
615	0.02610274295
616	0.02609333657
617	0.02609194889
618	0.0260658128
619	0.02602967905
620	0.02599486409
621	0.02597325298
622	0.0259486652
623	0.02594054346
624	0.02592338233
625	0.02590544077
626	0.02586228833
627	0.02585451803
628	0.02582264714
629	0.02578992979
630	0.0257631293
631	0.02574535996
632	0.02571859975
633	0.02569603736
634	0.02567953958
635	0.02562745081
636	0.02562610816
637	0.02560806532
638	0.02555059069
639	0.02553808741
640	0.02549965833
641	0.02548403227
642	0.02548216015
643	0.02543463633
644	0.02539807393
645	0.02536944104
646	0.02532835321
647	0.02530572019
648	0.02526623305
649	0.0252408437
650	0.02521008666
651	0.02517703771
652	0.02515982396
653	0.02513327799
654	0.02509979249
655	0.02507427114
656	0.02506060389
657	0.02503054078
658	0.02500814639
659	0.02498679803
660	0.02497820472
661	0.02494968292
662	0.02491942665
663	0.02490325617
664	0.02489756274
665	0.02485151678
666	0.02484109092
667	0.02480176981
668	0.02477274931
669	0.0247494768
670	0.02472327129
671	0.02470377887
672	0.02467411014
673	0.0246467491
674	0.0246010468
675	0.02456463596
676	0.02451392858
677	0.02449038596
678	0.02446000592
679	0.02443513997
680	0.02440423707
681	0.0243600855
682	0.02431777652
683	0.02430995485
684	0.02428803835
685	0.02425368346
686	0.02421519977
687	0.02420878305
688	0.0241805663
6689	0.023834762736690	0.023832776916691	0.02379360895
692	0.02377047806
693	0.023762917956694	0.02375213896
695	0.02371626134
696	0.023706081069697	0.023690913169698	0.023666002869699	0.02364563945
700	0.02361839402
701	0.023579453702702	0.023550883703	0.02381259688
704704	0.023501408705705	0.023452257706706	0.02343628516
707	0.023418632708708	0.023392690709709	0.023377205710710	0.023359447711711	0.02331839669
712	0.02330716042
713	0.02330065247
714	0.02326385684
715	0.02324166455
716	0.02321861414
717	0.02320894193
718	0.02320716482
719	0.02319039002
720	0.02315515817
721	0.02312221525
722	0.02310101687
723	0.02308470862
724	0.0230506286
725	0.02302466512
726	0.02299904009
727	0.02296345596
728	0.02291577432
729	0.02288864573
730	0.02286375921
731	0.02284402747
732	0.02282744698
733	0.02281734	0.0734	0.02278735	0.0735	0.02276736	0.0222556629
737	0.02222020859
738	0.02219731422
739	0.02218890405
740	0.02216205658
741741	0.022613602742742	0.022584615743743	0.02256494446
744	0.02253443195
745	0.022499113746746	0.0224770157
747	0.02244058603
748	0.02240982354
749	0.02238990722
750	0.02238123469
751	0.02235667573
752	0.02232994092
753	0.02230400387
754	0.02226673144
755	0.02224941092
756	0.02223903769
757	0.02221453851
758	0.02219381962
759	0.0221616651
760	0.02213726342
761	0.02210230179
762	0.022093910576763	0.02207002996
764	0.02204389078
765	0.02203006583
766	0.0220094491
767	0.02200346254
768	0.02199048046
769	0.02194670848
770	0.02191478074
771	0.0219035863
772	0.02187576257
773	0.0218445923
774	0.02182177937
775	0.02180173582
776	0.02179653907
777	0.02177235497
778	0.0217473168
779	0.02173557457
780	0.02172238141
781	0.02170200086
782	0.02168350484
783	0.02167782209
784	0.02166025902
785	0.02164886915
786	0.02162843647
787	0.02160564973
788	0.02157640886
789	0.02155737344
790	0.02153502539
791	0.02153366632
792	0.02150975453
793	0.02149119718
794	0.02148994686
795	0.02147932549
796	0.02144953947
797	0.02142127136
798	0.02140604804
799	0.02137501847
800	0.02134430629
801	0.02133009468
802	0.02132252479
803	0.02131309313
804	0.02127994789
805	0.02124830668
806	0.02123146863
807	0.02123008063
808	0.02120505671
809	0.02119136768
810	0.02117170366
811	0.0211649876
812	0.02115498012
813	0.0211259793
814	0.0211156987
815	0.02108897033
816	0.02105446718
817	0.02102940099
818	0.02101215812
819	0.02100280653
820	0.02098803342
821	0.02097679935
822	0.02097109852
823	0.02095446691
824	0.02094316328
825	0.02092054583
826	0.02091074329
827	0.02088355187
828	0.02085672856
829	0.02082437364
830	0.02081234363
831	0.02079609553
832	0.02077564416
833	0.02076616458
834	0.02074753805
835	0.02071460294
836	0.02069632574
837	0.02066486978
838	0.02065345245
839	0.02065211806
840	0.02065117695
841	0.02062849742
842	0.02060790246
843	0.02059013738
844	0.02058469011
845	0.02056703385
846	0.02055883577
847	0.02054485235
848	0.02053941533
849	0.02051398548
850	0.02049551666
851	0.0204697823
852	0.02046779364
853	0.02043252748
854	0.02041844218
855	0.02039800979
856	0.0203637827
857	0.02034918457
858	0.02033228157
859	0.02030820272
860	0.02028231163
861	0.02024149993
862	0.02023232512
863	0.02021712485
864	0.02020202317
865	0.02018186103
866	0.02016996353
867	0.02014751031
868	0.02014030393
869	0.02012919886
870	0.02011708477
871	0.02010151738
872	0.02007756261
873	0.02006428775
874	0.02005251269
875	0.0200337947
876	0.02002670471
877	0.02002463261
878	0.01999809951
879	0.01997254862
880	0.01996644435
881	0.01995819549
882	0.01994511526
883	0.01992833896
884	0.01990375553
885	0.01989679843
886	0.01987264285
887	0.01986283199
888	0.0198542796
889	0.01983386082
890	0.01981670869
891	0.01980632548
892	0.01978266599
893	0.01975479187
894	0.01972603553
895	0.01972123892
896	0.01971327872
897	0.01970370109
898	0.01967246819
899	0.01965846065
900	0.01963754505
901	0.01961484889
902	0.01958407637
903	0.01958081563
904	0.01955832812
905	0.01953875657
906	0.01950732862
907	0.01950162009
908	0.01948512575
909	0.01946472703
910	0.01944722874
911	0.01942314145
912	0.01940237222
913	0.01938120316
914	0.01935307544
915	0.01934460976
916	0.01933304254
917	0.01932290221
918	0.01931091703
919	0.01928393723
920	0.01927306343
921	0.01924073136
922	0.01922101846
923	0.01919876218
924	0.01919770105
925	0.01916980486
926	0.0191394525
927	0.0191338637
928	0.01912637275
929	0.0191055572
930	0.01909683178
931	0.01908419442
932	0.01905941066
933	0.01904091213
934	0.01903370507
935	0.01902461698
936	0.0190050473
937	0.01897902792
938	0.01896627993
939	0.01895289981
940	0.01893364827
941	0.01891598009
942	0.01888992957
943	0.01887359269
944	0.01886881781
945	0.01884734741
946	0.01883367085
947	0.01880858362
948	0.0187886141
949	0.01877691612
950	0.01875647683
951	0.0187558141
952	0.01874737832
953	0.01873277061
954	0.01871008145
955	0.01868732828
956	0.01867783219
957	0.01866426487
958	0.01865676464
959	0.0186470658
960	0.01862059909
961	0.01859967112
962	0.01858993062
963	0.01857977449
964	0.01856004517
965	0.01853538022
966	0.01851367283
967	0.01849402952
968	0.01848737095
969	0.01848195267
970	0.01847251002
971	0.01845488051
972	0.01843474361
973	0.01842259742
974	0.0183991556
975	0.01836488102
976	0.01834467902
977	0.01830583239
978	0.01830169924
979	0.01828640609
980	0.01827292082
981	0.01825631205
982	0.01823568483
983	0.01821777716
984	0.01820521618
985	0.01818582413
986	0.01817503364
987	0.01814920081
988	0.01813845588
989	0.01812036136
990	0.01810730626
991	0.01810468078
992	0.01808214231
993	0.01807970833
994	0.01805448156
995	0.0180148708
996	0.01798851949
997	0.01797514407
998	0.01794707952
999	0.01793244982
.01758837531
32
